system,seed,iteration,E_total,n_atoms,dE_per_atom,dZ,B_contact_frac
fecomgo,seed_1,18,-398.4170427232282,75,0.33688339964245645,1.8171061276876053,nan
fecomgo,seed_1,19,-406.5034683108582,75,0.22906439180738972,0.14727740819701296,nan
fecomgo,seed_1,20,-400.87831652342794,75,0.3040664156397929,2.3938327173860365,nan
fecomgo,seed_1,21,-406.43327994622416,75,0.23000023666917666,0.11933991109539122,nan
fecomgo,seed_1,22,-404.89848202582164,75,0.2504642089412103,0.4145387326332379,nan
fecomgo,seed_1,23,-406.0545118302015,75,0.23505047821614578,0.08394615236364089,nan
fecomgo,seed_1,24,-406.677130718799,75,0.22674889303484558,0.2168472060244664,nan
fecomgo,seed_1,25,-403.4436714303241,75,0.2698616835478439,1.6560274981283758,nan
fecomgo,seed_1,26,-403.1143530990464,75,0.27425259463154666,2.139030402472157,nan
fecomgo,seed_1,27,-403.3042390767725,75,0.2717207815951989,0.3035407432710908,nan
fecomgo,seed_1,28,-403.6061345233952,75,0.26769550897356265,1.789333798597399,nan
fecomgo,seed_1,29,-407.4393106628901,75,0.21658649378029773,0.6610267461125723,nan
fecomgo,seed_1,30,-406.9973232078225,75,0.2224796598478656,1.5956476016947683,nan
fecomgo,seed_1,31,-408.0413331613732,75,0.20855952713385628,0.7455231936419455,nan
fecomgo,seed_1,32,-405.8459683070853,75,0.23783105852436165,0.6365761229459235,nan
fecomgo,seed_1,33,-405.1883036921677,75,0.24659992005659584,0.8588280046267034,nan
fecomgo,seed_1,34,-405.4826767727139,75,0.24267494564931363,1.3163061698678096,nan
fecomgo,seed_1,35,-406.98264350706165,75,0.22267538919134344,1.3268393408323718,nan
fecomgo,seed_1,36,-404.1170812840263,75,0.2608828854984813,1.1429813579483188,nan
fecomgo,seed_1,37,-402.31529642831254,75,0.284906683574665,2.1897387123549823,nan
fecomgo,seed_1,38,-407.6164300255873,75,0.21422490227766805,1.1420684458525407,nan
fecomgo,seed_1,39,-411.49700827869987,75,0.16248385890283393,1.9989263200809493,nan
fecomgo,seed_1,40,-406.565602105878,75,0.22823594120712565,2.6533349142374263,nan
fecomgo,seed_1,41,-410.00860401976195,75,0.18232924902200617,1.165002760475783,nan
fecomgo,seed_1,42,-412.80435627004897,75,0.14505255235151254,2.0255283941503848,nan
fecomgo,seed_1,43,-406.0228953028337,75,0.23547203191438257,2.0579591509986237,nan
fecomgo,seed_1,44,-413.2180243162257,75,0.13953697840248955,2.2000409873116453,nan
fecomgo,seed_1,45,-412.1741110126993,75,0.15345582244950795,2.264770475245024,nan
fecomgo,seed_1,46,-410.0894771956672,75,0.18125094000993613,3.2686684781515325,nan
fecomgo,seed_1,47,-418.2657941318832,75,0.07223338086038969,2.303078310835513,nan
fecomgo,seed_1,48,-409.4349671618885,75,0.18997774046031887,1.0856914621056966,nan
fecomgo,seed_1,49,-410.4815840315831,75,0.17602284886439065,2.371868345387284,nan
fecomgo,seed_1,50,-410.6364463848577,75,0.17395801748739587,2.6114630179435956,nan
fecomgo,seed_1,51,-418.65347123253747,75,0.06706435285166587,2.932169301976579,nan
fecomgo,seed_1,52,-417.0576993529504,75,0.08834131124616003,3.105977424104033,nan
fecomgo,seed_1,53,-415.71587822383333,75,0.10623225963438775,2.42196682682758,nan
fecomgo,seed_1,54,-416.9532263664701,75,0.08973428439923055,2.99822367372372,nan
fecomgo,seed_1,55,-418.3332054025501,75,0.07133456391816405,2.7917073069716434,nan
fecomgo,seed_1,56,-418.9001294444221,75,0.06377557669320444,2.3574569304307413,nan
fecomgo,seed_1,57,-416.11767063994006,75,0.10087502741963135,2.2668468109811215,nan
fecomgo,seed_1,58,-418.1149889115341,75,0.07424411713171063,2.483035328173907,nan
fecomgo,seed_1,59,-414.6705960707944,75,0.12016935500824047,3.470749332346413,nan
fecomgo,seed_1,60,-418.79069947275264,75,0.06523464298213033,2.778799686319596,nan
fecomgo,seed_1,61,-417.72493399025313,75,0.079444849415457,2.711028660294877,nan
fecomgo,seed_1,62,-418.3686645532042,75,0.07086177524277597,2.6071103925758443,nan
fecomgo,seed_1,63,-418.1030806479396,75,0.07440289397963776,2.7789667584452413,nan
fecomgo,seed_1,64,-417.62260354138243,75,0.08080925540039971,2.3286800841294006,nan
fecomgo,seed_1,65,-415.4431662388515,75,0.10986841943414523,2.9413970781813426,nan
fecomgo,seed_1,66,-418.16813745880347,75,0.07353546983478584,3.756555423138183,nan
fecomgo,seed_1,67,-419.1506595001809,75,0.060435175949753554,2.733357347582782,nan
fecomgo,seed_1,68,-415.80207510157237,75,0.10508296793120053,2.5162846665196046,nan
fecomgo,seed_1,69,-418.10643364247005,75,0.07435818738589811,2.614637434999123,nan
fecomgo,seed_1,70,-416.92417052081765,75,0.09012169567459674,2.7301437625016085,nan
fecomgo,seed_1,71,-419.234207935826,75,0.05932119680781853,2.19712825619394,nan
fecomgo,seed_1,72,-416.21968763078604,75,0.09951480087501825,3.0017952660315466,nan
fecomgo,seed_1,73,-419.1726111053397,75,0.06014248788096969,2.7733061656625484,nan
fecomgo,seed_1,74,-420.30224048867467,75,0.04508076276983653,2.1749213781259815,nan
fecomgo,seed_1,75,-419.84733849036314,75,0.051146122747323566,2.445985756745886,nan
fecomgo,seed_1,76,-419.9887605683657,75,0.04926049504062272,2.540199182264786,nan
fecomgo,seed_1,77,-419.86756347852685,75,0.05087645623847417,2.2192527395590265,nan
fecomgo,seed_1,78,-420.38194451959976,75,0.044018042357502056,2.257442706753359,nan
fecomgo,seed_1,79,-421.3271284165058,75,0.03141559039875498,2.509088218739352,nan
fecomgo,seed_1,80,-419.1557053804761,75,0.06036789754581757,2.2805718569277964,nan
fecomgo,seed_1,81,-421.54501906710783,75,0.028510381724061062,2.661274337368381,nan
fecomgo,seed_1,82,-421.0186273095831,75,0.03552893849105734,2.75435079781224,nan
fecomgo,seed_1,83,-417.57403296383563,75,0.08145686310102368,2.1815601505986404,nan
fecomgo,seed_1,84,-420.73603400698715,75,0.039296849192336746,1.7584118082209645,nan
fecomgo,seed_1,85,-421.5060977104033,75,0.029029333146788,2.39104615989012,nan
fecomgo,seed_1,86,-421.5299237639541,75,0.028711652432777252,2.224902483143559,nan
fecomgo,seed_1,87,-419.57275733392834,75,0.05480720483312098,2.785676653773102,nan
fecomgo,seed_1,88,-421.5836223696025,75,0.027995671024132206,2.5045632066140726,nan
fecomgo,seed_1,89,-422.0252351839051,75,0.02210750016676381,2.3125042602987573,nan
fecomgo,seed_1,90,-421.44004550141915,75,0.02991002926657681,2.7234118602566966,nan
fecomgo,seed_1,91,-420.6159075299157,75,0.04089853555328925,2.389029802688391,nan
fecomgo,seed_1,92,-421.12625871844233,75,0.03409385303960107,2.2456362594754253,nan
fecomgo,seed_1,93,-419.4372651522529,75,0.05661376725546006,2.538265125335279,nan
fecomgo,seed_1,94,-421.96382816238224,75,0.02292626045373557,2.293844687266514,nan
fecomgo,seed_1,95,-420.76446104596255,75,0.03891782200599816,2.4206482287048203,nan
fecomgo,seed_1,96,-422.05598679807855,75,0.02169747864445147,2.375632116020144,nan
fecomgo,seed_1,97,-421.60383295370985,75,0.027726196569367402,2.363772438736383,nan
fecomgo,seed_1,98,-422.3083069830545,75,0.018333209511439085,2.273439456492767,nan
fecomgo,seed_1,99,-421.90567082333695,75,0.023701691641006165,2.2908592071500404,nan
fecomgo,seed_1,100,-421.400921113484,75,0.03043168777237876,2.437777065018466,nan
fecomgo,seed_2,10,-401.96590023954366,75,0.2895652994249167,0.18433489880119858,nan
fecomgo,seed_2,11,-403.3688365550213,75,0.27085948188521497,0.25965205168234284,nan
fecomgo,seed_2,12,-395.416561179353,75,0.37688982022745904,1.8317652943541525,nan
fecomgo,seed_2,13,-402.2248785302102,75,0.28611225554936254,1.416329135785345,nan
fecomgo,seed_2,14,-404.75738523381807,75,0.25234549950125784,0.056106154510995765,nan
fecomgo,seed_2,15,-401.8252916560192,75,0.29144008053857606,0.5731188747817093,nan
fecomgo,seed_2,16,-405.4554135630056,75,0.2430384551120907,0.21540008803335198,nan
fecomgo,seed_2,17,-396.0648833798855,75,0.368245524220359,0.5457172312025431,nan
fecomgo,seed_2,18,-405.8117979581651,75,0.23828666317663116,0.08876031875046486,nan
fecomgo,seed_2,19,-405.849266036754,75,0.23778708879544563,0.18230829107530155,nan
fecomgo,seed_2,20,-402.1341121806286,75,0.2873224735437839,0.4451161955707086,nan
fecomgo,seed_2,21,-405.9848770762081,75,0.23597894160272442,0.03425488604963611,nan
fecomgo,seed_2,22,-405.1924472415176,75,0.246544672731931,0.09251018751922224,nan
fecomgo,seed_2,23,-406.8876860239733,75,0.22394148896585497,0.03570226451315328,nan
fecomgo,seed_2,24,-406.3649772123453,75,0.23091093978756136,0.040077152901352164,nan
fecomgo,seed_2,25,-402.19964571694976,75,0.286448693059502,2.5482143998169526,nan
fecomgo,seed_2,26,-404.87647755198543,75,0.2507576019256931,2.190035829655457,nan
fecomgo,seed_2,27,-399.38566574005745,75,0.3239684260847328,1.815873448772571,nan
fecomgo,seed_2,28,-403.48373429974623,75,0.26932751195554905,1.543466714647888,nan
fecomgo,seed_2,29,-400.31549112756966,75,0.3115707542512367,2.144545489902006,nan
fecomgo,seed_2,30,-395.33175743988454,75,0.3780205367537049,1.3835856526185424,nan
fecomgo,seed_2,31,-407.9490973035383,75,0.20978933857165505,0.5108105302063439,nan
fecomgo,seed_2,32,-407.67771841357967,75,0.2134077237711032,0.5617919473605273,nan
fecomgo,seed_2,33,-402.47523532705793,75,0.2827741649247264,3.3923356501193087,nan
fecomgo,seed_2,34,-406.97344160746337,75,0.22279808118598718,0.6609011688806845,nan
fecomgo,seed_2,35,-405.4931982262641,75,0.24253465960197748,0.6687725345893458,nan
fecomgo,seed_2,36,-395.99077707282095,75,0.3692336083145528,1.639188210919725,nan
fecomgo,seed_2,37,-404.99868854071985,75,0.24912812207590074,3.1682475337758635,nan
fecomgo,seed_2,38,-409.11295845522943,75,0.19427118988243972,1.1977177599397137,nan
fecomgo,seed_2,39,-406.4753657153591,75,0.22943909308071095,1.1287320352354993,nan
fecomgo,seed_2,40,-407.7295045049739,75,0.2127172425525138,1.9675415059572678,nan
fecomgo,seed_2,41,-405.00004329063376,75,0.2491100587437154,1.2270320260741574,nan
fecomgo,seed_2,42,-409.1258576908023,75,0.1940992000748012,0.952967468782294,nan
fecomgo,seed_2,43,-410.39231942484184,75,0.17721304362094087,1.0413582551456777,nan
fecomgo,seed_2,44,-407.38780369876986,75,0.2172732533019007,0.9821947327632046,nan
fecomgo,seed_2,45,-404.90667474463044,75,0.25035497269042634,1.1308361201738784,nan
fecomgo,seed_2,46,-407.9115006408156,75,0.2102906274079578,0.9566963058391327,nan
fecomgo,seed_2,47,-407.80835399645423,75,0.2116659159994424,1.0547006991874621,nan
fecomgo,seed_2,48,-410.34955268064874,75,0.1777832668768489,1.774925450849194,nan
fecomgo,seed_2,49,-409.5260233554092,75,0.1887636578800425,2.3459421620616485,nan
fecomgo,seed_2,50,-410.96504764785095,75,0.16957666731415277,1.0543475157197317,nan
fecomgo,seed_2,51,-407.96066735111225,75,0.2096350712706688,2.308045572320342,nan
fecomgo,seed_2,52,-407.9054591428234,75,0.2103711807145199,1.7109130541133997,nan
fecomgo,seed_2,53,-409.2274379627736,75,0.19274479644851758,2.0292289756570856,nan
fecomgo,seed_2,54,-411.37417015764294,75,0.16412170051692632,1.212962564066446,nan
fecomgo,seed_2,55,-409.34391161918893,75,0.19119181436297975,1.3218245641314859,nan
fecomgo,seed_2,56,-410.7016746131701,75,0.17308830777656414,2.0469010793322813,nan
fecomgo,seed_2,57,-410.3818886638591,75,0.17735212043404394,2.304398259190222,nan
fecomgo,seed_2,58,-408.74554693212093,75,0.19917001019055305,2.217688186243752,nan
fecomgo,seed_2,59,-410.9717951618525,75,0.16948670046079845,1.7277001312427203,nan
fecomgo,seed_2,60,-405.70154497790924,75,0.23975670291337564,0.13777907110066145,nan
fecomgo,seed_2,61,-412.34921520104837,75,0.15112109993818726,2.088245000596398,nan
fecomgo,seed_2,62,-409.2002140057594,75,0.19310778254204025,2.2953036760361094,nan
fecomgo,seed_2,63,-413.55159154649436,75,0.13508941533224061,2.523152188668897,nan
fecomgo,seed_2,64,-415.23277041333114,75,0.11267369710775028,2.703178375067644,nan
fecomgo,seed_2,65,-412.81161874356707,75,0.14495571937127125,2.9709221615119272,nan
fecomgo,seed_2,66,-415.9055084930043,75,0.10370385604544177,2.7496133056789525,nan
fecomgo,seed_2,67,-412.50323153762116,75,0.1490675487838833,1.653076713219125,nan
fecomgo,seed_2,68,-413.39654553732277,75,0.1371566954545286,3.2561707124612855,nan
fecomgo,seed_2,69,-414.6663486387532,75,0.12022598743545586,2.650482368749964,nan
fecomgo,seed_2,70,-415.1870127526962,75,0.1132837992495494,2.7656040112565403,nan
fecomgo,seed_2,71,-413.6619198667002,75,0.13361837106282942,2.749060478531092,nan
fecomgo,seed_2,72,-412.53627821212035,75,0.14862692645722744,2.7547925444398604,nan
fecomgo,seed_2,73,-416.9812549845388,75,0.08936056949164822,2.7129421703451726,nan
fecomgo,seed_2,74,-414.71489391456487,75,0.11957871709130055,2.360135884195195,nan
fecomgo,seed_2,75,-415.5730161139139,75,0.1081370877666465,3.4015562512393647,nan
fecomgo,seed_2,76,-414.46264180522394,75,0.12294207854917961,2.7538387710716954,nan
fecomgo,seed_2,77,-414.5114379171518,75,0.12229146372347487,3.5053032853050556,nan
fecomgo,seed_2,78,-413.28093043085283,75,0.13869823020746103,2.6524585664644995,nan
fecomgo,seed_2,79,-416.8438227314608,75,0.09119299953268789,2.6217497430791212,nan
fecomgo,seed_2,80,-415.72780167860014,75,0.10607328023749688,3.5630936337851953,nan
fecomgo,seed_2,81,-415.14347364366586,75,0.11386432070328738,4.274154098896259,nan
fecomgo,seed_2,82,-418.4487973529804,75,0.06979333791242652,2.700191119265707,nan
fecomgo,seed_2,83,-415.44624087166636,75,0.10982742432994731,2.7056673071915167,nan
fecomgo,seed_2,84,-416.0384077733914,75,0.10193186564028034,4.299075303971859,nan
fecomgo,seed_2,85,-417.997940497504,75,0.07580476265211246,2.7386503737976575,nan
fecomgo,seed_2,86,-416.45442145271426,75,0.09638501658264204,2.736113860801014,nan
fecomgo,seed_2,87,-421.0856866278939,75,0.034634814246913566,3.9722517202455716,nan
fecomgo,seed_2,88,-415.5593827258267,75,0.10831886627447603,6.101300716440047,nan
fecomgo,seed_2,89,-420.5758734883445,75,0.04143232277423901,3.645560059788094,nan
fecomgo,seed_2,90,-416.041750223402,75,0.10188729964013873,3.3209781468752624,nan
fecomgo,seed_2,91,-421.77614819985627,75,0.025428659954081924,3.317093761889005,nan
fecomgo,seed_2,92,-419.90800543556907,75,0.050337230144577916,4.5744746181843805,nan
fecomgo,seed_2,93,-421.344341082519,75,0.031186088185245354,3.493560796233975,nan
fecomgo,seed_2,94,-421.1683765095428,75,0.033532282491595046,3.789284380655051,nan
fecomgo,seed_2,95,-421.4377680488589,75,0.029940395300713286,3.786414666814599,nan
fecomgo,seed_2,96,-415.76637269126473,75,0.10555900006863567,3.3640631092331272,nan
fecomgo,seed_2,97,-417.2371284464515,75,0.08594892333281223,2.7931034827904533,nan
fecomgo,seed_2,98,-418.317228483265,75,0.07154758950863198,3.2641390121546774,nan
fecomgo,seed_2,99,-417.8979917293978,75,0.0771374128935281,2.698632472591413,nan
fecomgo,seed_2,100,-422.78879760773987,75,0.01192666784896725,2.9357305139931213,nan
fecomgo,seed_3,10,-401.10661137374035,75,0.3010224843022941,0.14572422200333968,nan
fecomgo,seed_3,11,-404.27064832165735,75,0.2588353249967342,0.9705460105073165,nan
fecomgo,seed_3,12,-394.62899790730563,75,0.38739066385475707,2.771050899294309,nan
fecomgo,seed_3,13,-403.78947425081327,75,0.2652509792746552,0.1461118038749003,nan
fecomgo,seed_3,14,-404.59559774043424,75,0.2545026660797089,0.13583060163822758,nan
fecomgo,seed_3,15,-406.2491147813959,75,0.2324557722002199,0.042210146896101364,nan
fecomgo,seed_3,16,-404.67524793803534,75,0.2534406634450276,0.2001124663509355,nan
fecomgo,seed_3,17,-401.3956214248201,75,0.2971690169545642,0.521831365315041,nan
fecomgo,seed_3,18,-404.45833503665284,75,0.2563328354634609,0.3017947247079231,nan
fecomgo,seed_3,19,-399.0677400742377,75,0.32820743496232957,0.5816515605569528,nan
fecomgo,seed_3,20,-404.75146586272956,75,0.2524244244491047,0.30735472555520715,nan
fecomgo,seed_3,21,-405.1489364001098,75,0.24712481728403493,0.827633945618107,nan
fecomgo,seed_3,22,-399.6352818021902,75,0.3206402119229627,0.38232757392152905,nan
fecomgo,seed_3,23,-406.551727241862,75,0.22842093939400532,0.10094187640217811,nan
fecomgo,seed_3,24,-403.5184456722281,75,0.26886469365579085,0.077212420413181,nan
fecomgo,seed_3,25,-395.5771048790329,75,0.3747492375650601,2.897861312156879,nan
fecomgo,seed_3,26,-406.44585543344965,75,0.22983256350617012,0.19958369321380154,nan
fecomgo,seed_3,27,-405.4916532811244,75,0.2425552588705068,2.2076917849109865,nan
fecomgo,seed_3,28,-408.14085492422265,75,0.20723257029586345,0.617287317369156,nan
fecomgo,seed_3,29,-408.05452808380886,75,0.20838359483471397,1.2128980633549666,nan
fecomgo,seed_3,30,-407.63716419859134,75,0.21394844663761434,0.6595173373361121,nan
fecomgo,seed_3,31,-408.22879803720735,75,0.2060599954560674,0.6676732611808092,nan
fecomgo,seed_3,32,-406.4766019628008,75,0.22942260978148776,0.790867288189979,nan
fecomgo,seed_3,33,-408.5143636864731,75,0.2022524534658578,1.0714657075657783,nan
fecomgo,seed_3,34,-406.0504282536202,75,0.23510492590389578,0.21631428561719446,nan
fecomgo,seed_3,35,-408.27304655986484,75,0.20547001515396762,1.0089444487148942,nan
fecomgo,seed_3,36,-409.0452555846281,75,0.19517389482379108,0.778796684864643,nan
fecomgo,seed_3,37,-408.2881252289331,75,0.20526896623305751,1.2475593666493463,nan
fecomgo,seed_3,38,-405.17788792515336,75,0.24673879695012071,1.2103603489122978,nan
fecomgo,seed_3,39,-411.73668279983383,75,0.15928819862104773,1.2160514238054247,nan
fecomgo,seed_3,40,-410.39707786058364,75,0.17714959781105033,1.187268260619346,nan
fecomgo,seed_3,41,-412.1656874923087,75,0.15356813605471642,2.2237847917295426,nan
fecomgo,seed_3,42,-405.9187526664822,75,0.2368606003990696,0.7164660082359084,nan
fecomgo,seed_3,43,-412.0304759987164,75,0.15537095596928036,2.5563512541101154,nan
fecomgo,seed_3,44,-412.02480388470883,75,0.15544658415604773,2.1916069559121247,nan
fecomgo,seed_3,45,-414.19494942208615,75,0.1265113103243501,2.3531978786549015,nan
fecomgo,seed_3,46,-405.9358865412412,75,0.23663214873561628,2.425580736313508,nan
fecomgo,seed_3,47,-408.04363864403103,75,0.208528787365085,0.27508658344787484,nan
fecomgo,seed_3,48,-413.20965582417364,75,0.13964855829651696,2.2519414135064597,nan
fecomgo,seed_3,49,-409.92411764449855,75,0.18345573402551812,1.3107898501189386,nan
fecomgo,seed_3,50,-412.13677110242344,75,0.15395368791985295,2.2904880866983035,nan
fecomgo,seed_3,51,-406.9484357032042,75,0.22313149324277598,2.553321672561081,nan
fecomgo,seed_3,52,-416.5892353405276,75,0.09458749807846441,2.19856655171219,nan
fecomgo,seed_3,53,-413.274383369153,75,0.13878552436345898,3.048834092704359,nan
fecomgo,seed_3,54,-418.18227754537503,75,0.07334693534716508,2.1271923085321554,nan
fecomgo,seed_3,55,-417.3742004155802,75,0.08412129707776254,2.28149812411886,nan
fecomgo,seed_3,56,-413.2478673999404,75,0.13913907061962694,3.595728879197166,nan
fecomgo,seed_3,57,-417.71690150042247,75,0.07955194927986592,2.2490327940869346,nan
fecomgo,seed_3,58,-416.87268652524403,75,0.09080814894891166,2.608268752006966,nan
fecomgo,seed_3,59,-415.4163571809833,75,0.11022587353905465,2.3298797212031968,nan
fecomgo,seed_3,60,-414.7672082796627,75,0.11888119222332913,2.002371016181959,nan
fecomgo,seed_3,61,-417.24727815452144,75,0.08581359389187962,2.204817724106926,nan
fecomgo,seed_3,62,-417.4720783971714,75,0.08281625732321345,2.4483568896709844,nan
fecomgo,seed_3,63,-414.91769788459203,75,0.11687466415760506,3.402586003712493,nan
fecomgo,seed_3,64,-414.7004104999036,75,0.11977182928678379,1.4758096129859233,nan
fecomgo,seed_3,65,-419.52314047066767,75,0.05546876300992987,2.1686978492628324,nan
fecomgo,seed_3,66,-418.37899480152095,75,0.07072403859855285,2.4665406711633793,nan
fecomgo,seed_3,67,-417.71931584773114,75,0.07951975798241695,2.4209721013762877,nan
fecomgo,seed_3,68,-415.45308409583964,75,0.10973618134097024,2.4746396497592364,nan
fecomgo,seed_3,69,-419.3025407921947,75,0.058410092056236255,2.2499306707126543,nan
fecomgo,seed_3,70,-418.40636719648796,75,0.07035907333232595,3.4081130133516204,nan
fecomgo,seed_3,71,-417.2816242872817,75,0.08535564545507593,2.454204667881802,nan
fecomgo,seed_3,72,-416.6997252208452,75,0.09311429967422934,2.6615065821766635,nan
fecomgo,seed_3,73,-416.27540973520985,75,0.09877183948270082,2.7492989684587688,nan
fecomgo,seed_3,74,-418.4421669986445,75,0.06988174263690553,2.189341065187131,nan
fecomgo,seed_3,75,-419.67831368243185,75,0.053399786853074144,2.215787450689241,nan
fecomgo,seed_3,76,-418.2112834364383,75,0.07296019013298823,2.291280391877125,nan
fecomgo,seed_3,77,-419.4868107963302,75,0.05595315866776294,2.9499598883429385,nan
fecomgo,seed_3,78,-418.2473575627484,75,0.07247920178218692,2.2694461755702307,nan
fecomgo,seed_3,79,-418.7953004706789,75,0.06517329634311333,1.9158876601679413,nan
fecomgo,seed_3,80,-418.5377980886371,75,0.06860666143700428,1.985517478170845,nan
fecomgo,seed_3,81,-419.50148031958673,75,0.05575756502434236,2.417947824015368,nan
fecomgo,seed_3,82,-416.96183857382715,75,0.08961945496780345,2.5620441519420183,nan
fecomgo,seed_3,83,-420.55871775750313,75,0.04166106585212371,2.7755122976481825,nan
fecomgo,seed_3,84,-417.4204455279268,75,0.08350469557980811,2.4418249288884635,nan
fecomgo,seed_3,85,-419.3475099957097,75,0.057810502676036324,2.931388237394568,nan
fecomgo,seed_3,86,-419.43452731037206,75,0.05665027181387131,2.8677675944675602,nan
fecomgo,seed_3,87,-418.3598441021791,75,0.0709793812564438,2.612397876456969,nan
fecomgo,seed_3,88,-418.6159973271924,75,0.06756400492293324,3.7208578436797204,nan
fecomgo,seed_3,89,-420.7253426751077,75,0.039439400284062835,2.6061542228532986,nan
fecomgo,seed_3,90,-417.0763103281371,75,0.0880931649103377,3.7257148032073104,nan
fecomgo,seed_3,91,-421.9186042995067,75,0.023529245292076364,3.266415288117477,nan
fecomgo,seed_3,92,-422.8973645129785,75,0.010479109112451776,2.9021724778317335,nan
fecomgo,seed_3,93,-422.63733881812215,75,0.013946118377203524,2.8111072275050084,nan
fecomgo,seed_3,94,-421.34145018940626,75,0.031224633426748673,2.969722469188884,nan
fecomgo,seed_3,95,-420.78334502127876,75,0.03866603566844863,2.7181367844752096,nan
fecomgo,seed_3,96,-422.6141208024292,75,0.014255691919775776,3.4008014833770925,nan
fecomgo,seed_3,97,-422.1981061716849,75,0.0198025536630333,3.0530113668936654,nan
fecomgo,seed_3,98,-421.86538229398417,75,0.024238872032376547,3.424966195229869,nan
fecomgo,seed_3,99,-423.6832976964124,75,0.0,2.7515472833740553,nan
fecomgo,seed_3,100,-422.3100185170301,75,0.018310389058431156,3.4000978365915415,nan
fecobmgo,seed_0,10,-412.94144228909244,77,0.34592720739156124,0.14423760968593946,0.0
fecobmgo,seed_0,11,-420.2778859711829,77,0.2506487180137629,0.08578325959448918,0.0
fecobmgo,seed_0,12,-414.490664558788,77,0.32580743765525505,0.49551458023740835,0.0
fecobmgo,seed_0,13,-402.7865078799718,77,0.4778094724450761,2.31510483305137,0.0
fecobmgo,seed_0,14,-415.2900436728376,77,0.31542589071954596,0.5038975154643008,0.0
fecobmgo,seed_0,15,-417.43330770122964,77,0.287591292948221,0.2541112126567171,0.0
fecobmgo,seed_0,16,-417.78534831090485,77,0.283019336978413,0.09155022176889105,0.0
fecobmgo,seed_0,17,-419.1574541169271,77,0.26519978105604597,0.08316194767706087,0.0
fecobmgo,seed_0,18,-415.5694579331607,77,0.3117971340919731,0.204118628280348,0.0
fecobmgo,seed_0,19,-418.06171872770204,77,0.2794301107862417,0.1403016591849653,0.0
fecobmgo,seed_0,20,-413.94691936453717,77,0.3328690635546167,0.874214556626864,0.0
fecobmgo,seed_0,21,-420.2755455674546,77,0.25067911286737693,0.09025381470307892,0.0
fecobmgo,seed_0,22,-421.57043904987836,77,0.23386231439434146,0.10877790212604488,0.0
fecobmgo,seed_0,23,-419.92210316942345,77,0.25526927388076887,0.1320841356488014,0.0
fecobmgo,seed_0,24,-420.29256690306136,77,0.25045805656079606,0.1460253309736963,0.0
fecobmgo,seed_0,25,-415.15740613598086,77,0.31714845613327,2.6299853775235142,0.0
fecobmgo,seed_0,26,-420.25327144633826,77,0.2509683871675895,1.0179723623258834,0.0
fecobmgo,seed_0,27,-417.70493096904727,77,0.2840637180414985,2.063163946313253,0.0
fecobmgo,seed_0,28,-411.45819176324625,77,0.36519020123371954,1.6280943969012878,0.0
fecobmgo,seed_0,29,-421.48415255977113,77,0.23498291816196779,1.2850855768894256,0.0
fecobmgo,seed_0,30,-422.5084631392429,77,0.22168018336363307,0.7824500720938907,0.0
fecobmgo,seed_0,31,-420.2254464352156,77,0.25132975094840343,0.6247142844253446,0.0
fecobmgo,seed_0,32,-421.7761089888136,77,0.23119127622635166,2.239625111502768,0.0
fecobmgo,seed_0,33,-420.6478704587338,77,0.24584372466894625,2.024026728758976,0.0
fecobmgo,seed_0,34,-422.22525829745746,77,0.22535816832188565,0.7793571737889557,0.0
fecobmgo,seed_0,35,-419.5657928977205,77,0.2598966800067814,0.6719183900174048,0.0
fecobmgo,seed_0,36,-421.9233975838672,77,0.22927843732955133,0.6905562284313156,0.0
fecobmgo,seed_0,37,-422.8337464362604,77,0.2174557249608083,0.7975654568312773,0.0
fecobmgo,seed_0,38,-419.6409638394895,77,0.25892043400978154,0.7219464352796425,0.0
fecobmgo,seed_0,39,-405.2187573930938,77,0.4462218164305043,0.8853381781314589,0.0
fecobmgo,seed_0,40,-419.2803669229448,77,0.26360351084802436,2.2300284947823688,0.0
fecobmgo,seed_0,41,-424.06711690518955,77,0.20143792666302732,0.7721058297908279,0.5
fecobmgo,seed_0,42,-420.1089539279583,77,0.2528426406530438,0.7876242764846904,0.0
fecobmgo,seed_0,43,-422.2660369450911,77,0.2248285754954745,1.9809617600252007,0.5
fecobmgo,seed_0,44,-422.2734734663027,77,0.2247319972979218,1.7826531584198673,0.0
fecobmgo,seed_0,45,-421.9518520785716,77,0.22890889843728615,1.9767512234315063,0.0
fecobmgo,seed_0,46,-422.2132074252152,77,0.22551467315620047,0.7584531792907541,0.0
fecobmgo,seed_0,47,-422.08224695905295,77,0.22721545843103508,1.8189622146883035,0.5
fecobmgo,seed_0,48,-425.14875368324516,77,0.1873906957791882,1.0264952176626032,0.0
fecobmgo,seed_0,49,-421.78695959467626,77,0.231050359267096,1.9778267627815698,0.0
fecobmgo,seed_0,50,-423.1919144473881,77,0.21280419234876025,1.784578397422388,0.5
fecobmgo,seed_0,51,-423.1525656227227,77,0.2133152160457136,2.464173067383575,0.0
fecobmgo,seed_0,52,-422.49879953877434,77,0.2218056846684197,1.8142238944025184,0.0
fecobmgo,seed_0,53,-423.1394905538167,77,0.213485022135402,1.1219677286454512,0.0
fecobmgo,seed_0,54,-423.7170271093882,77,0.20598454738772018,0.7730891181966246,0.0
fecobmgo,seed_0,55,-424.4904678937429,77,0.19593986187662013,1.1168600150103831,0.0
